log_r,h,rssi_dbm,phase_rad,log_f
-1.2284499202,-0.2633640645,1.2154621851,0.037770139,1.0605637035
-1.2284499202,-0.2741807893,2.0469016525,-0.6289664569,-0.5682865055
-1.2284499202,-0.2822476378,2.0469016525,-0.6289664569,-0.5682865055
-0.8400557314,2.3270462022,-0.2811288562,-0.3544278586,1.7624236099
-1.2284499202,-0.314428461,-0.4474167497,-0.4720872579,1.7624236099
-1.2284499202,-0.3286205875,1.2154621851,0.2534790377,0.990168202
-1.2284499202,-0.3286205875,1.5480379721,1.4692928303,0.2132834426
-1.2284499202,-0.3423629078,2.0469016525,-0.3544278586,-0.6395725991
-1.2270384359,-0.3678106601,2.0469016525,-0.4132575582,-0.6395725991
-0.8406625691,2.2515875723,-0.1148409627,1.1359245323,1.6223553823
-1.2270384359,-0.3678106601,-0.9462804301,-0.6877961566,1.6223553823
-0.8406625691,2.2458810781,-0.1148409627,1.0182651331,1.6223553823
-1.2263736487,-0.3799554283,1.5480379721,1.2339740317,0.3548820526
-1.227886079,-0.4069370656,1.880613759,-0.9623347549,-0.4258318443
-1.227886079,-0.4069370656,2.213189546,0.9594354334,-1.4263185388
-1.2284499202,-0.4452041359,2.0469016525,-0.0798892603,-0.7108979256
-1.2284499202,-0.4452041359,1.2154621851,0.5868473357,0.8492623823
-1.2284499202,-0.4865347449,1.2154621851,0.4691879364,0.8492623823
-1.2284499202,-0.4865347449,-0.6137046431,-1.0799941542,1.5522644585
-0.8400557314,2.1560764532,-0.2811288562,-1.5114119515,1.5522644585
-1.2269295841,-0.5067930956,1.5480379721,1.7438314286,0.1424260789
-1.2272464802,-0.5240412756,2.213189546,1.2928037314,-1.4980782942
-1.2284499202,-0.5506304162,1.880613759,0.1358196384,-0.7822625282
-1.2284499202,-0.5506304162,1.3817500786,0.5868473357,0.6376159853
-1.2277033478,-0.5689679521,1.7143258656,0.3515285371,-0.9251097347
-1.2277033478,-0.5689679521,1.5480379721,-1.3545327525,-0.1413914229
-1.2263736487,-0.5671592273,1.2154621851,0.7437265347,0.7082031956
-1.2263736487,-0.5649668839,0.0514469308,-1.1388238538,1.4119687858
-1.2263736487,-0.5631950807,1.5480379721,-1.5702416512,0.0005950224
-1.2263736487,-0.5483066993,1.7143258656,0.4691879364,-1.1396761992
-1.2263736487,-0.5483066993,-0.2811288562,-1.1388238538,1.4821356067
-0.8406625691,2.0826727188,-0.6137046431,-0.9035050552,1.4821356067
-1.2263736487,-0.5431637877,1.5480379721,-1.4525822519,-0.0703787554
-1.2263736487,-0.5336192155,1.5480379721,-1.4133624521,-0.0703787554
-1.2263736487,-0.5336192155,1.2154621851,0.4691879364,0.7787519807
-1.2263736487,-0.5274424619,-0.2811288562,-0.0210595606,1.8324009955
-1.227073058,-0.5270415158,1.0491742916,-0.2955981589,1.130920988
-1.2278350476,-0.526604466,1.7143258656,0.4691879364,-1.0681145657
-1.2284499202,-0.5276684365,1.5480379721,1.351633431,0.2841020864
-1.2284499202,-0.5289072704,1.5480379721,1.5085126301,0.2841020864
-1.2284499202,-0.5289072704,1.880613759,0.5868473357,-1.2112773695
-1.2284499202,-0.5300341291,1.880613759,-1.1780436536,-0.2835335978
-1.2284499202,-0.5314509434,1.880613759,-1.2957030529,-0.2835335978
-1.2284499202,-0.5314509434,1.5480379721,0.861385934,0.4963261212
-1.2284499202,-0.5314509434,1.5480379721,0.9594354334,0.4963261212
-1.2284499202,-0.5319253822,-0.1148409627,-0.3544278586,1.9023406167
-1.2284499202,-0.5319253822,0.8828863982,-0.3544278586,1.2012400972
-1.2284499202,-0.5319253822,1.5480379721,1.685001729,0.071529953
-1.2284499202,-0.5319253822,1.5480379721,1.685001729,0.071529953
-0.8400557314,2.0946102126,-0.2811288562,0.9594354334,1.6924084191
-1.2284499202,-0.5319253822,-0.7799925366,-0.3544278586,1.6924084191
-1.2284499202,-0.5319253822,1.880613759,-0.9623347549,-0.3546631907
-1.2284499202,-0.5319253822,1.880613759,-1.1780436536,-0.3546631907
-1.2284499202,-0.5319253822,1.5480379721,1.0770948327,0.4256233835
-1.2284499202,-0.5319253822,0.5503106112,-0.9035050552,1.3417639548
-1.2284499202,-0.5313279535,2.0469016525,0.6848968351,-1.2829181203
-1.2284499202,-0.5300341291,1.3817500786,0.8025562344,0.5669903078
-1.2284499202,-0.5300341291,2.0469016525,-0.7466258562,-0.4970396016
-1.2284499202,-0.5307664968,2.213189546,0.861385934,-1.3545984955
-1.2284499202,-0.5307664968,1.7143258656,-1.2957030529,-0.2124430228
-1.2284499202,-0.5319253822,1.7143258656,0.528017636,-0.9965924254
-1.2284499202,-0.5312069548,1.2154621851,0.528017636,0.9197344422
-1.2284499202,-0.5304789412,-0.1148409627,-0.2955981589,1.9722425143
-1.2284499202,-0.5300341291,0.8828863982,-0.7466258562,1.2715210723
-1.2284499202,-0.5300341291,0.7165985047,-0.5309169575,1.2715210723
-1.2284499202,-0.5300341291,1.880613759,0.3123087373,-0.8536664501
-1.2284499202,-0.5300341291,1.2154621851,0.3123087373,1.0605637035
-1.2268520511,-0.5353168711,2.0469016525,-0.4720872579,-0.5682865055
-1.2263736487,-0.5501377242,-0.4474167497,-0.3544278586,1.7624236099
-1.2271689678,-0.5569281154,1.2154621851,0.3515285371,0.990168202
-1.2271689678,-0.5569281154,1.2154621851,0.2534790377,0.990168202
-1.2271689678,-0.5569281154,1.5480379721,1.351633431,0.2132834426
-1.2263736487,-0.6020586943,2.0469016525,-0.2563783592,-0.6395725991
-1.2263736487,-0.6020586943,2.0469016525,-0.2563783592,-0.6395725991
-1.2263736487,-0.6020586943,-1.1125683236,-0.4720872579,1.6223553823
-0.8406625691,2.0237778121,-0.2811288562,1.5085126301,1.6223553823
-1.2284499202,-0.6529671568,1.5480379721,1.2928037314,0.3548820526
-1.2269401741,-0.6772096305,2.0469016525,-0.9035050552,-0.4258318443
-1.2269401741,-0.6772096305,2.213189546,0.9594354334,-1.4263185388
-1.2263736487,-0.6972029668,2.213189546,0.9594354334,-1.4263185388
-1.2263736487,-0.6972029668,1.880613759,-0.0798892603,-0.7108979256
-0.8406625691,1.8610567759,-0.6137046431,-1.6879010505,0.8492623823
-1.2263736487,-0.7464319431,1.0491742916,0.3515285371,0.8492623823
-1.2263736487,-0.7789822765,1.0491742916,0.4103582368,0.8492623823
-1.2263736487,-0.787217377,-0.7799925366,-1.0211644545,1.5522644585
-0.8406625691,1.8586732474,-0.2811288562,-0.7466258562,1.5522644585
-1.2263736487,-0.787217377,1.5480379721,1.5085126301,0.1424260789
-1.2263736487,-0.8168079015,2.213189546,1.2339740317,-1.4980782942
-1.2263736487,-0.8232612298,1.880613759,0.0769899388,-0.7822625282
-1.2263736487,-0.8232612298,1.880613759,-0.0210595606,-0.7822625282
-1.2263736487,-0.8232612298,1.2154621851,0.6260671354,0.6376159853
-1.2263736487,-0.8525568974,1.2154621851,0.6848968351,0.6376159853
-1.2263736487,-0.8525568974,1.7143258656,0.3123087373,-0.9251097347
-1.2263736487,-0.8635614927,1.5480379721,0.4103582368,-0.9251097347
-1.2263736487,-0.8635614927,1.5480379721,-1.3545327525,-0.1413914229
-1.2263736487,-0.8793836194,1.2154621851,0.4691879364,0.7082031956
-0.8406625691,1.746452887,-0.7799925366,-1.1388238538,0.7082031956
-1.2263736487,-0.9151863268,0.0514469308,-1.0211644545,1.4119687858
-0.8406625691,1.7050083334,-0.4474167497,0.9202156336,1.4119687858
-1.2263736487,-0.9151863268,1.5480379721,-1.6290713508,0.0005950224
-1.2263736487,-0.9605090785,1.5480379721,-1.6290713508,0.0005950224
-1.2263736487,-0.9605090785,1.7143258656,0.528017636,-1.1396761992
-1.2263736487,-0.9671017996,-0.2811288562,-1.2368733532,1.4821356067
-0.8406625691,1.6429152038,-0.1148409627,0.4103582368,1.4821356067
-1.2263736487,-1.0037186684,1.5480379721,-1.4525822519,-0.0703787554
-1.2263736487,-1.0114260894,1.5480379721,-1.2957030529,-0.0703787554
-0.8398930596,1.6053765472,-0.6137046431,-1.0211644545,0.7787519807
-1.2263736487,-1.0114260894,1.0491742916,0.4691879364,0.7787519807
-1.2258892585,-1.0192813084,-0.6137046431,-0.5309169575,1.8324009955
-0.83884443,1.5984676989,-0.7799925366,1.0182651331,1.130920988
-1.2252284008,-1.0245844117,1.0491742916,-0.3544278586,1.130920988
-1.2252284008,-1.0245844117,1.5480379721,0.3515285371,-1.0681145657
-1.2252284008,-1.01291286,1.3817500786,1.4104631307,0.2841020864
-1.2252284008,-1.01291286,1.3817500786,1.351633431,0.2841020864
-1.2252284008,-1.01291286,1.880613759,0.4103582368,-1.2112773695
-1.2252284008,-0.9981058898,1.7143258656,-1.2368733532,-0.2835335978
-1.2252284008,-0.9981058898,1.3817500786,0.9202156336,0.4963261212
-0.83884443,1.6249462208,-0.9462804301,-0.7466258562,0.4963261212
-1.2252284008,-0.9947564928,-0.4474167497,-0.6289664569,1.9023406167
-1.2256663975,-0.981630883,-0.4474167497,-0.4720872579,1.9023406167
-1.2261429445,-0.9801666833,0.8828863982,-0.5701367573,1.2012400972
-1.2261429445,-0.9801666833,0.8828863982,-0.5309169575,1.2012400972
-1.2261429445,-0.9801666833,1.5480379721,1.4692928303,0.071529953
-1.2263736487,-0.9786554688,1.5480379721,1.5673423297,0.071529953
-0.8406625691,1.6474059901,-0.6137046431,1.7438314286,1.6924084191
-1.2263736487,-0.978998209,-1.1125683236,-0.4720872579,1.6924084191
-1.2263736487,-0.978998209,1.880613759,-1.0211644545,-0.3546631907
-1.2263736487,-0.9813490604,1.5480379721,1.1359245323,0.4256233835
-1.2263736487,-0.9820728799,0.2177348243,-1.0211644545,1.3417639548
-0.8406625691,1.6437636265,-0.6137046431,1.194754232,1.3417639548
-1.2263736487,-0.9828656265,1.880613759,0.6260671354,-1.2829181203
-1.2263736487,-0.9844149167,1.3817500786,0.7437265347,0.5669903078
-0.8406625691,1.6414215897,-0.9462804301,-0.8446753556,0.5669903078
-1.2263736487,-0.9844149167,1.880613759,-0.5701367573,-0.4970396016
-1.2263736487,-0.9837667688,2.0469016525,-0.6877961566,-0.4970396016
-1.2263736487,-0.9832403135,2.0469016525,0.8025562344,-1.3545984955
-1.2263736487,-0.9832403135,1.7143258656,-1.4133624521,-0.2124430228
-1.2263736487,-0.9825545063,1.7143258656,0.4691879364,-0.9965924254
-1.2263736487,-0.9813490604,1.5480379721,0.4103582368,-0.9965924254
-0.8406625691,1.644487446,-0.2811288562,-1.4525822519,0.9197344422
-1.2263736487,-0.9813490604,0.8828863982,0.1946493381,0.9197344422
-1.2263736487,-0.9813490604,1.0491742916,0.3515285371,0.9197344422
-1.2263736487,-0.9813490604,-0.4474167497,-0.6877961566,1.9722425143
-1.2263736487,-0.9813490604,-0.2811288562,-0.2563783592,1.9722425143
-1.2263736487,-0.9813490604,0.7165985047,-0.8054555558,1.2715210723
-1.2263736487,-0.9813490604,1.7143258656,0.1946493381,-0.8536664501
-0.8406625691,1.644487446,-0.6137046431,0.9594354334,1.0605637035
-1.2263736487,-0.9820913701,1.0491742916,-0.0798892603,1.0605637035
-1.2263736487,-0.9827743112,1.880613759,-0.4132575582,-0.5682865055
-1.2263736487,-0.9827743112,1.880613759,-0.4720872579,-0.5682865055
-1.2263736487,-0.9827743112,-0.6137046431,-0.6289664569,1.7624236099
-1.2263736487,-0.9817397016,-0.6137046431,-0.6289664569,1.7624236099
-1.2263736487,-0.9817397016,1.0491742916,0.037770139,0.990168202
-0.8406625691,1.644487446,-0.2811288562,1.4104631307,0.990168202
-1.2263736487,-0.9817397016,1.3817500786,1.2928037314,0.2132834426
-1.2263736487,-0.9813490604,1.3817500786,1.4692928303,0.2132834426
-1.2263736487,-0.9813490604,1.880613759,-0.2563783592,-0.6395725991
-0.8406625691,1.644487446,-0.2811288562,-1.0799941542,1.6223553823
-1.2263736487,-0.9813490604,-1.1125683236,-1.2368733532,1.6223553823
-1.2263736487,-0.9813490604,1.3817500786,1.2339740317,0.3548820526
-1.2263736487,-0.9813490604,1.3817500786,1.2928037314,0.3548820526
-1.2263736487,-0.9813490604,1.880613759,-0.9035050552,-0.4258318443
-1.2263736487,-0.9813490604,2.0469016525,0.9594354334,-1.4263185388
-1.2260467161,-0.986677782,1.880613759,-0.1387189599,-0.7108979256
-1.2260467161,-0.986677782,1.880613759,-0.1387189599,-0.7108979256
-0.8400400403,1.6321751811,-0.4474167497,-1.1388238538,0.8492623823
-1.2260467161,-0.986677782,1.0491742916,0.3515285371,0.8492623823
-1.2259818166,-0.992707783,-0.6137046431,-1.0799941542,1.5522644585
-0.8397904551,1.630271586,0.0514469308,-0.1387189599,1.5522644585
-1.2252284008,-1.0155500487,1.5480379721,1.4692928303,0.1424260789
-1.2252284008,-1.0155500487,1.5480379721,1.4692928303,0.1424260789
-1.2263736487,-1.0456524538,2.213189546,1.0770948327,-1.4980782942
-1.2259240243,-1.0559481731,1.7143258656,0.0769899388,-0.7822625282
-1.2254976635,-1.0657062182,1.2154621851,0.5868473357,0.6376159853
-0.83884443,1.5363120893,-0.6137046431,-0.7466258562,0.6376159853
-1.2252284008,-1.1163504663,1.5480379721,0.4691879364,-0.9251097347
-1.2252284008,-1.1163504663,1.5480379721,-1.4133624521,-0.1413914229
-0.83884443,1.467516443,-0.2811288562,-1.0799941542,0.7082031956
-1.2252284008,-1.1817072842,1.0491742916,0.3515285371,0.7082031956
-0.83884443,1.4225787962,0.0514469308,1.1359245323,1.4119687858
-1.2252284008,-1.1932996305,0.2177348243,-1.2368733532,1.4119687858
-1.2252284008,-1.1932996305,1.5480379721,-1.7271208502,0.0005950224
-1.2252284008,-1.2102081839,1.5480379721,1.6261720293,0.0005950224
-1.2252284008,-1.246061405,1.5480379721,0.4103582368,-1.1396761992
-1.2252284008,-1.246061405,0.0514469308,-1.5114119515,1.4821356067
-0.83884443,1.3630092226,0.3840227177,0.6260671354,1.4821356067
-1.2252284008,-1.2757464872,1.5480379721,-1.5702416512,-0.0703787554
-1.2252284008,-1.2757464872,0.8828863982,0.3515285371,0.7787519807
-0.83884443,1.3473056234,-0.1148409627,-0.8054555558,0.7787519807
-1.2252284008,-1.306384839,-0.4474167497,-1.2368733532,1.8324009955
-1.2252284008,-1.312543563,-0.6137046431,-0.8054555558,1.8324009955
-1.2252284008,-1.312543563,1.0491742916,-0.1975486595,1.130920988
-0.83884443,1.3105085476,-0.1148409627,-1.4525822519,1.130920988
-1.2252284008,-1.3202719342,1.0491742916,-0.5701367573,1.130920988
-1.2252284008,-1.3461014917,1.5480379721,0.5868473357,-1.0681145657
-1.2252284008,-1.3654418883,1.2154621851,1.194754232,0.2841020864
-0.83884443,1.2523639908,0.0514469308,0.4103582368,0.2841020864
-1.2252284008,-1.3654418883,1.5480379721,0.528017636,-1.2112773695
-1.2252284008,-1.405455853,1.5480379721,-1.1780436536,-0.2835335978
-0.83884443,1.2401974184,0.0514469308,1.0770948327,-0.2835335978
-1.2252284008,-1.405455853,1.5480379721,-1.2957030529,-0.2835335978
-0.83884443,1.2175962575,0.0514469308,-0.1387189599,0.4963261212
-1.2252284008,-1.405455853,1.2154621851,0.6848968351,0.4963261212
-1.2252284008,-1.4175312274,-0.6137046431,-1.2368733532,1.9023406167
-1.2252284008,-1.4552991772,0.8828863982,-0.5701367573,1.2012400972
-0.83884443,1.1677529334,0.0514469308,-1.5702416512,1.2012400972
-1.2252284008,-1.4640394899,1.3817500786,1.5085126301,0.071529953
-0.83884443,1.1458854952,0.0514469308,0.8025562344,0.071529953
-0.83884443,1.1458854952,0.0514469308,0.9594354334,0.071529953
-1.2252284008,-1.4954203812,-0.6137046431,-1.7271208502,1.6924084191
-0.83884443,1.1458854952,0.0514469308,-0.0798892603,1.6924084191
-1.2252284008,-1.4954203812,1.5480379721,-1.2368733532,-0.3546631907
-0.83884443,1.1241159105,0.3840227177,1.4692928303,-0.3546631907
-0.83884443,1.1241159105,0.5503106112,1.4692928303,-0.3546631907
-1.2252284008,-1.4989362001,1.2154621851,0.861385934,0.4256233835
-0.83884443,1.1241159105,0.2177348243,0.0769899388,0.4256233835
-0.83884443,1.1256483443,0.3840227177,-1.7271208502,1.3417639548
-1.2252284008,-1.4982297387,0.7165985047,-1.1780436536,1.3417639548
-1.2252284008,-1.4982297387,1.5480379721,0.5868473357,-1.2829181203
-1.2252284008,-1.4949585151,1.5480379721,0.5868473357,-1.2829181203
-1.2252284008,-1.4851303274,0.8828863982,0.6848968351,0.5669903078
-0.83884443,1.1388872285,0.0514469308,-0.2955981589,0.5669903078
-0.83884443,1.1431761782,0.7165985047,-1.4133624521,-0.4970396016
-1.2252284008,-1.4851303274,1.5480379721,-0.8054555558,-0.4970396016
-1.2252284008,-1.4744323484,1.5480379721,0.8025562344,-1.3545984955
-1.2252284008,-1.4744323484,1.3817500786,-1.4525822519,-0.2124430228
-0.83884443,1.1486197621,0.0514469308,1.2339740317,-0.2124430228
-1.2252284008,-1.4721518821,1.3817500786,-1.4133624521,-0.2124430228
-0.83884443,1.1548881888,-0.6137046431,-0.1975486595,-0.9965924254
-1.2252284008,-1.4645619611,1.3817500786,0.4103582368,-0.9965924254
-1.2252284008,-1.4636731627,0.8828863982,0.1358196384,0.9197344422
-0.83884443,1.1596913504,0.2177348243,-0.8054555558,0.9197344422
-0.83884443,1.1604599481,0.2177348243,-1.0799941542,0.9197344422
-1.2252284008,-1.4636731627,-0.7799925366,-0.8446753556,1.9722425143
-1.2252284008,-1.4614693943,0.8828863982,-0.8446753556,1.2715210723
-0.83884443,1.1615827162,0.0514469308,-1.4525822519,1.2715210723
-1.2252284008,-1.4614693943,1.5480379721,0.0769899388,-0.8536664501
-0.83884443,1.161014518,-0.2811288562,-0.4720872579,-0.8536664501
-1.2252284008,-1.4633607601,0.8828863982,-0.0210595606,1.0605637035
-0.83884443,1.1606954706,0.2177348243,-1.2957030529,1.0605637035
-1.2252284008,-1.4633607601,0.8828863982,-0.2563783592,1.0605637035
-0.83884443,1.1606954706,0.2177348243,-1.2368733532,1.0605637035
-1.2252284008,-1.4633607601,1.5480379721,-0.5309169575,-0.5682865055
-0.83884443,1.1596913504,0.5503106112,-1.0799941542,-0.5682865055
-0.83884443,1.1607424031,-0.6137046431,-0.5309169575,1.7624236099
-1.2252284008,-1.4614693943,-0.6137046431,-1.2368733532,1.7624236099
-1.2252284008,-1.4614693943,0.8828863982,-0.0210595606,0.990168202
-0.83884443,1.1615827162,0.3840227177,-1.1780436536,0.990168202
-1.2252284008,-1.4614693943,1.5480379721,-0.3544278586,-0.6395725991
-0.83884443,1.1615827162,0.2177348243,-1.0211644545,-0.6395725991
-1.2252284008,-1.4614693943,-0.2811288562,-1.7271208502,1.6223553823
-0.83884443,1.1615827162,0.3840227177,0.037770139,1.6223553823
-0.83884443,1.1615827162,0.3840227177,0.1946493381,1.6223553823
-0.83884443,1.1609325548,0.2177348243,0.1358196384,0.3548820526
-1.2252284008,-1.4614693943,1.2154621851,1.0770948327,0.3548820526
-1.2252284008,-1.4614693943,1.2154621851,0.9202156336,0.3548820526
-1.2252284008,-1.4621195557,1.5480379721,-0.9035050552,-0.4258318443
-0.83884443,1.1609325548,0.5503106112,1.6261720293,-0.4258318443
-0.83884443,1.1596913504,0.5503106112,1.685001729,-0.4258318443
-1.2252284008,-1.4633607601,1.7143258656,0.861385934,-1.4263185388
-0.83884443,1.1606380797,0.0514469308,-0.8446753556,-0.7108979256
-1.2252284008,-1.4614693943,1.5480379721,-0.4132575582,-0.7108979256
-1.2252284008,-1.4614693943,0.8828863982,0.2534790377,0.8492623823
-0.83884443,1.1615827162,0.0514469308,-0.9035050552,0.8492623823
-0.83884443,1.1615827162,0.7165985047,0.5868473357,1.5522644585
-1.2252284008,-1.4614693943,0.0514469308,-1.7271208502,1.5522644585
-0.83884443,1.1615827162,0.7165985047,0.528017636,1.5522644585
-0.83884443,1.1615827162,0.0514469308,0.7437265347,0.1424260789
-1.2252284008,-1.4614693943,1.2154621851,1.4104631307,0.1424260789
-1.2252284008,-1.4614693943,1.2154621851,1.351633431,0.1424260789
-1.2252284008,-1.4614693943,1.7143258656,1.194754232,-1.4980782942
-1.2252284008,-1.4614693943,1.5480379721,-0.1975486595,-0.7822625282
-0.83884443,1.1615827162,-0.2811288562,-0.7466258562,-0.7822625282
-0.83884443,1.1615827162,0.0514469308,-0.4132575582,0.6376159853
-1.2252284008,-1.4614693943,0.8828863982,0.528017636,0.6376159853
-1.2252284008,-1.4614693943,0.8828863982,0.4691879364,0.6376159853
-0.83884443,1.1615827162,-0.2811288562,-0.3544278586,-0.9251097347
-1.2252284008,-1.4614693943,1.5480379721,0.1946493381,-0.9251097347
-1.2252284008,-1.4614693943,1.3817500786,-1.4133624521,-0.1413914229
-0.83884443,1.1615827162,-0.1148409627,1.2339740317,-0.1413914229
-1.2252284008,-1.4614693943,1.3817500786,-1.4133624521,-0.1413914229
-1.2252284008,-1.4614693943,0.8828863982,0.4103582368,0.7082031956
-0.83884443,1.1615827162,0.0514469308,-0.2563783592,0.7082031956
-0.83884443,1.1615827162,0.7165985047,1.4104631307,1.4119687858
-1.2252284008,-1.4621526077,0.5503106112,-1.4133624521,1.4119687858
-0.83884443,1.1608995029,-0.1148409627,1.0770948327,0.0005950224
-1.2252284008,-1.4621526077,1.3817500786,1.7438314286,0.0005950224
-1.2252284008,-1.4728171382,1.3817500786,0.4691879364,-1.1396761992
-1.2252284008,-1.4865164199,0.3840227177,-1.6290713508,1.4821356067
-0.83884443,1.1332133566,0.8828863982,1.0182651331,1.4821356067
-1.2252284008,-1.4865164199,1.2154621851,-1.7271208502,-0.0703787554
-0.83884443,1.125941584,-0.1148409627,1.1359245323,-0.0703787554
-0.83884443,1.125941584,-0.1148409627,1.0182651331,-0.0703787554
-0.83884443,1.1215979114,0.2177348243,-0.3544278586,0.7787519807
-1.2252284008,-1.535347043,0.8828863982,0.2534790377,0.7787519807
-0.83884443,1.071731658,0.2177348243,-0.4720872579,0.7787519807
-1.2252284008,-1.535347043,-0.6137046431,-1.4133624521,1.8324009955
-1.2252284008,-1.5815799444,-0.6137046431,-1.6879010505,1.8324009955
-1.2252284008,-1.5815799444,0.8828863982,-0.1975486595,1.130920988
-0.83884443,1.0414721662,0.2177348243,-1.5114119515,1.130920988
-0.83884443,1.0414721662,0.2177348243,-1.3545327525,1.130920988
-0.83884443,1.0049665224,0.5503106112,0.5868473357,0.2841020864
-1.2252284008,-1.633575791,1.0491742916,1.2339740317,0.2841020864
-0.83884443,1.0049665224,-0.2811288562,-0.0210595606,-1.2112773695
-1.2240550576,-1.64425945,1.2154621851,0.3515285371,-1.2112773695
-1.2240550576,-1.64425945,1.3817500786,0.5868473357,-1.2112773695
-0.8383621478,0.9422644347,0.5503106112,1.2928037314,-0.2835335978
-1.2224484967,-1.6588986787,1.2154621851,-1.4525822519,-0.2835335978
-1.2252284008,-1.7134088534,0.8828863982,0.6848968351,0.4963261212
-0.8383621478,0.9422644347,0.5503106112,0.3515285371,0.4963261212
-0.83884443,0.8970098464,-0.6137046431,0.7437265347,1.9023406167
-1.2252284008,-1.7134088534,-0.9462804301,1.6261720293,1.9023406167
-1.2252284008,-1.7260422642,0.8828863982,-0.4720872579,1.2012400972
-0.83884443,0.8970098464,0.3840227177,-1.1780436536,1.2012400972
-1.2224380239,-1.7569523321,0.8828863982,1.5673423297,0.071529953
-0.8376306405,0.8533307277,0.2177348243,1.2339740317,0.071529953
-0.8376306405,0.8499031157,0.3840227177,0.2534790377,1.6924084191
-1.2224380239,-1.7569523321,-0.2811288562,1.1359245323,1.6924084191
-0.8376306405,0.8499031157,0.3840227177,0.2534790377,1.6924084191
-1.22201235,-1.7836149343,1.2154621851,-1.4133624521,-0.3546631907
-0.8376306405,0.8359605355,0.8828863982,1.6261720293,-0.3546631907
-0.8382703224,0.8166693177,0.7165985047,0.4691879364,0.4256233835
-1.22201235,-1.7917993829,0.8828863982,0.9202156336,0.4256233835
-0.8382703224,0.8166693177,0.8828863982,-1.6879010505,1.3417639548
-1.2224224472,-1.8338577078,0.5503106112,-1.1388238538,1.3417639548
-1.2224224472,-1.8338577078,1.0491742916,0.4103582368,-1.2829181203
-0.8376306405,0.7717453304,0.0514469308,0.1946493381,-1.2829181203
-0.8376306405,0.7717453304,0.8828863982,0.2534790377,0.5669903078
-1.22201235,-1.8478301394,0.3840227177,0.3515285371,0.5669903078
-1.22201235,-1.8831858272,1.0491742916,-0.8054555558,-0.4970396016
-0.8376306405,0.7316384287,0.8828863982,-1.2368733532,-0.4970396016
-0.8376306405,0.7230615182,0.8828863982,-1.4525822519,-0.4970396016
-1.22201235,-1.8831858272,0.8828863982,0.7437265347,-1.3545984955
-0.8376306405,0.7230615182,0.2177348243,0.4103582368,-1.3545984955
-1.22201235,-1.9392821225,0.8828863982,-1.7271208502,-0.2124430228
-0.8376306405,0.6767913006,0.5503106112,1.685001729,-0.2124430228
-1.22201235,-1.9392821225,0.8828863982,-1.7271208502,-0.2124430228
-1.22201235,-1.9392821225,0.8828863982,0.1358196384,-0.9965924254
-0.8376306405,0.6662613068,0.7165985047,-0.0210595606,-0.9965924254
-0.8376306405,0.6662613068,0.8828863982,-0.4132575582,0.9197344422
-1.2232545412,-1.9638309146,0.2177348243,0.3515285371,0.9197344422
-0.8380999824,0.6570872662,0.0514469308,1.0182651331,1.9722425143
-1.2246636576,-1.9683947583,0.3840227177,-0.6289664569,1.2715210723
-0.8381941977,0.6484394913,0.8828863982,-1.2957030529,1.2715210723
-1.22201235,-1.9716032179,0.8828863982,-0.3544278586,-0.8536664501
-0.8376306405,0.6484221663,0.8828863982,-0.5701367573,-0.8536664501
-0.8376306405,0.6507300016,0.8828863982,-0.8446753556,1.0605637035
-1.22201235,-1.9716032179,0.3840227177,-0.1387189599,1.0605637035
-0.8376306405,0.6507300016,0.8828863982,-0.8054555558,1.0605637035
-1.22201235,-1.9688454682,0.8828863982,-0.6289664569,-0.5682865055
-0.8376306405,0.6519396355,1.0491742916,-1.1780436536,-0.5682865055
-1.22201235,-1.9576826084,0.8828863982,-0.6289664569,-0.5682865055
-0.8376306405,0.6659754915,0.2177348243,0.4103582368,1.7624236099
-0.8376306405,0.6676111586,1.0491742916,-0.7466258562,0.990168202
-1.22201235,-1.9457009396,0.3840227177,-0.0210595606,0.990168202
-1.22201235,-1.9457009396,0.5503106112,0.9594354334,0.2132834426
-0.8376306405,0.6738745302,0.8828863982,1.2928037314,0.2132834426
-0.8376306405,0.6834059355,0.8828863982,-0.8054555558,-0.6395725991
-1.22201235,-1.9417879696,0.8828863982,-0.6877961566,-0.6395725991
-1.22201235,-1.9311435731,-0.1148409627,1.1359245323,1.6223553823
-0.8376306405,0.6834059355,0.8828863982,0.7437265347,1.6223553823
-1.22201235,-1.9311435731,0.7165985047,0.9594354334,0.3548820526
-0.8376306405,0.6929497529,0.8828863982,0.7437265347,0.3548820526
-0.8376306405,0.6929497529,0.8828863982,0.7437265347,0.3548820526
-1.22201235,-1.9274356865,1.0491742916,-1.1780436536,-0.4258318443
-0.8376306405,0.6919215506,0.8828863982,-1.6290713508,-0.4258318443
-0.8376306405,0.6919215506,0.2177348243,0.3123087373,-1.4263185388
-1.22201235,-1.9274356865,0.8828863982,0.6848968351,-1.4263185388
-0.8376306405,0.6919215506,0.8828863982,-0.5701367573,-0.7108979256
-1.22201235,-1.9274356865,0.8828863982,-0.5701367573,-0.7108979256
-0.8376306405,0.6919215506,0.8828863982,-0.2955981589,-0.7108979256
-0.8376306405,0.6900304102,0.8828863982,-0.3544278586,0.8492623823
-1.22201235,-1.9292315265,0.2177348243,0.3515285371,0.8492623823
-1.22201235,-1.9292315265,0.0514469308,1.4692928303,1.5522644585
-0.8376306405,0.6900304102,1.0491742916,0.9594354334,1.5522644585
